index,n(SMILES),PCE_ave(%),ROMol,p(SMILES),ROMol
1145,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=C6SC7=C(C(C=C8)=CC=C8CC(CCCC)CC)C9=C(C(C%10=CC=C(C=C%10)CC(CC)CCCC)=C57)SC(C%11=C%12C=C(/C=C%13/C(C(C=C(F)C(F)=C%14)=C%14C%13=O)=C(C#N)/C#N)S%11)=C9C%12(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)=C6S3)=C(C#N)\C#N,10.9,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd090>,CC(SC1=C2C3=CC(F)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(F)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530db10>
1146,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=C6SC7=C(C(C=C8)=CC=C8CC(CCCC)CC)C9=C(C(C%10=CC=C(C=C%10)CC(CC)CCCC)=C57)SC(C%11=C%12C=C(/C=C%13/C(C(C=C(F)C(F)=C%14)=C%14C%13=O)=C(C#N)/C#N)S%11)=C9C%12(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)=C6S3)=C(C#N)\C#N,13.9,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd0f0>,CC(SC1=C2C3=CC(F)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(F)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530db70>
1147,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C9=CSC=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C%14=CSC=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,10.21,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd150>,CC(SC1=C2C3=CC(F)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(F)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530dbd0>
1148,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C9=CSC=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C%14=CSC=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,11.71,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd1b0>,CC(SC1=C2C3=CC(F)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(F)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530dc30>
1149,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6[Se]C(/C=C8C(C9=CSC=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C([Se]C(/C=C%13C(C%14=CSC=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,10.84,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd210>,CC(SC1=C2C3=CC(F)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(F)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530dc90>
1150,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6[Se]C(/C=C8C(C9=CSC=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C([Se]C(/C=C%13C(C%14=CSC=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,13.34,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd270>,CC(SC1=C2C3=CC(F)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(F)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530dcf0>
1151,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=C(Cl)C(Cl)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=C(Cl)C(Cl)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,11.82,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd2d0>,FC1=C(C2=CC=C(C)S2)C3=NC(OCC(CCCCCC)CCCCCCCC)=CN=C3C(C)=C1F,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530dd50>
1152,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=C(Cl)C(Cl)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=C(Cl)C(Cl)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,12.83,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd330>,FC1=C(C2=CC=C(C)S2)C3=NC(OCC(CCCCCC)CCCCCCCC)=CN=C3C(C)=C1F,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530ddb0>
1153,CCCCCCC1=CC=C(C(C2=CC=C(CCCCCC)C=C2)(C3=C4SC5=C(OCC(CC)CCCC)C6=C(C(OCC(CC)CCCC)=C35)SC(C7=C8C=C(/C=C9C%10=C(C=CC=C%10)C%11=C/9N=C(C#N)C(C#N)=N%11)S7)=C6C8(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C%14=C4SC(/C=C%15C%16=C(C=CC=C%16)C%17=C/%15N=C(C#N)C(C#N)=N%17)=C%14)C=C1,9.0,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd390>,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530de10>
1154,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=C6SC7=C(OCC(CC)CCCC)C8=C(C(OCC(CC)CCCC)=C57)SC(C9=C%10C=C(/C=C%11/C(C(C=CC=C%12)=C%12C%11=O)=C(C#N)\C#N)S9)=C8C%10(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C6S3)=C(C#N)/C#N,10.63,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd3f0>,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530de70>
1155,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,10.2,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd450>,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530ded0>
1156,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,6.15,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd4b0>,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=C(C7CCCCC7)C=C(C8=C9C(C(C%10=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C%10C9=O)=O)=C(C%11=CC(C%12CCCCC%12)=C(C)S%11)S8)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530df30>
1157,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,8.21,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd510>,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=C(C7CCCCC7)C=C(C8=C9C(C(C%10=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C%10C9=O)=O)=C(C%11=CC(C%12CCCCC%12)=C(C)S%11)S8)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530df90>
1158,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,8.96,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd570>,CC(SC1=C2C3=CC=C(SCC(CC)CCCC)S3)=CC1=C(C4=CC=C(SCC(CC)CCCC)S4)C5=C2C=C(S5)C6=C(C7CCCCC7)C=C(C8=C9C(C(C%10=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C%10C9=O)=O)=C(C%11=CC(C%12CCCCC%12)=C(C)S%11)S8)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530e030>
1159,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,9.63,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd5d0>,CC(SC1=C2C3=CC=C(SCC(CC)CCCC)S3)=CC1=C(C4=CC=C(SCC(CC)CCCC)S4)C5=C2C=C(S5)C6=C(C7CCCCC7)C=C(C8=C9C(C(C%10=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C%10C9=O)=O)=C(C%11=CC(C%12CCCCC%12)=C(C)S%11)S8)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530e090>
1160,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)\C#N)=O)=C7CCCCCC)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15CCCCCC)=C%15S%12,5.6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd630>,CC(SC1=C2C3=CC(Cl)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(Cl)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530e0f0>
1161,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)\C#N)=O)=C7CCCCCC)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15CCCCCC)=C%15S%12,7.98,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd690>,CC(SC1=C2C3=CC(Cl)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(Cl)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530e150>
1162,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=C(F)C(F)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=C(F)C(F)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,10.04,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd6f0>,CC(SC1=C2C3=CC(Cl)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(Cl)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530e1b0>
1163,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=C(F)C(F)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=C(F)C(F)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,12.16,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd750>,CC(SC1=C2C3=CC(Cl)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(Cl)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530e210>
1164,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=C(F)C(F)=C9)=C9C\8=C(C#N)\C#N)=O)=C7CCCCCC)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=C(F)C(F)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15CCCCCC)=C%15S%12,11.96,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd7b0>,CC(SC1=C2C3=CC(Cl)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(Cl)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530e270>
1165,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=C(F)C(F)=C9)=C9C\8=C(C#N)\C#N)=O)=C7CCCCCC)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=C(F)C(F)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15CCCCCC)=C%15S%12,14.32,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd810>,CC(SC1=C2C3=CC(Cl)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(Cl)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530e2d0>
1166,O=C(N(C(CCCCC)CCCCC)C1=O)C2=CC=C(C3=C4C5=CC1C32)C6=C(C7=CC=C(C8=C(C9=CC=C(C%10=CC%11C%12C%13=C%10C%14=CC=C(C(N%15C(CCCCC)CCCCC)=O)C%16=C%14C(C%13=C%17C=C%12C(N(C(CCCCC)CCCCC)C%11=O)=O)=C(OC%17(C)C)C=C%16C%15=O)C=C9)N=C(C%18=CC=C(C%19=CC%20C%21C%22=C%19C%23=CC=C(C(N%24C(CCCCC)CCCCC)=O)C%25=C%23C(C%22=C(C(C)(C)O%26)C=C%21C(N(C(CCCCC)CCCCC)C%20=O)=O)=C%26C=C%25C%24=O)C=C%18)C(C%27=CC=C(C%28=CC%29C%30C%31=C%28C%32=CC=C(C(N%33C(CCCCC)CCCCC)=O)C%34=C%32C(C%31=C%35C=C%30C(N(C(CCCCC)CCCCC)C%29=O)=O)=C(OC%35(C)C)C=C%34C%33=O)C=C%27)=N8)C=C7)C=C%36C%37=C6C4=C(C(C)(C)O5)C=C%37C(N(C(CCCCC)CCCCC)C%36=O)=O,4.29,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd870>,CC1=CC=C(C(S2)=C3C(C(C4=C(CC(CCCC)CC)SC(CC(CCCC)CC)=C4C3=O)=O)=C2C5=CC=C(C6=CC7=C(C8=C(C9=CC=C(CCCCCCCC)S9)C(SC%10=C%11SC(C)=C%10)=C%11C(C%12=CC=C(CCCCCCCC)S%12)=C8S7)S6)S5)S1,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530e330>
1167,O=C(N(C(CCCCC)CCCCC)C1=O)C2=CC=C(C3=C4C5=CC1C32)C6=C(C7=CC=C(C8=C(C9=CC=C(C%10=CC%11C%12C%13=C%10C%14=CC=C(C(N%15C(CCCCC)CCCCC)=O)C%16=C%14C(C%13=C([Se]%17)C=C%12C(N(C(CCCCC)CCCCC)C%11=O)=O)=C%17C=C%16C%15=O)C=C9)N=C(C%18=CC=C(C%19=CC%20C%21C%22=C%19C%23=CC=C(C(N%24C(CCCCC)CCCCC)=O)C%25=C%23C(C%22=C%26C=C%21C(N(C(CCCCC)CCCCC)C%20=O)=O)=C([Se]%26)C=C%25C%24=O)C=C%18)C(C%27=CC=C(C%28=CC%29C%30C%31=C%28C%32=CC=C(C(N%33C(CCCCC)CCCCC)=O)C%34=C%32C(C%31=C%35C=C%30C(N(C(CCCCC)CCCCC)C%29=O)=O)=C([Se]%35)C=C%34C%33=O)C=C%27)=N8)C=C7)C=C%36C%37=C6C4=C([Se]5)C=C%37C(N(C(CCCCC)CCCCC)C%36=O)=O,7.21,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd8d0>,CC1=CC=C(C(S2)=C3C(C(C4=C(CC(CCCC)CC)SC(CC(CCCC)CC)=C4C3=O)=O)=C2C5=CC=C(C6=CC7=C(C8=C(C9=CC=C(CCCCCCCC)S9)C(SC%10=C%11SC(C)=C%10)=C%11C(C%12=CC=C(CCCCCCCC)S%12)=C8S7)S6)S5)S1,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530e390>
1168,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,9.7,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd930>,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530e3f0>
1169,CCCCC(CN1C2=C(C3=C1C(SC(/C=C4/C(C5=C(C4=O)C=C(F)C(F)=C5)=C(C#N)\C#N)=C6CCCCCCCCCCC)=C6S3)C7=NSN=C7C8=C2N(C9=C8SC%10=C9SC(/C=C%11C(C(C=C(F)C(F)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C%10CCCCCCCCCCC)CC(CCCC)CC)CC,15.3,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd990>,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530e450>
1170,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,10.8,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbd9f0>,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530e4b0>
1171,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C9=CSC=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C%14=CSC=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12,5.99,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbda50>,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530e510>
1172,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(C8=CC(CC(CC)CCCC)=C(/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)\C#N)=O)S8)=C7)(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)C=C4C%13=C2C(SC(C%14=CC(CC(CC)CCCC)=C(/C=C%15C(C(C=CC=C%16)=C%16C\%15=C(C#N)/C#N)=O)S%14)=C%17)=C%17S%13,10.99,<rdkit.Chem.rdchem.Mol object at 0x7fe8c6dbdab0>,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6,<rdkit.Chem.rdchem.Mol object at 0x7fe8c530e570>
